time,motion,distance,co2,label,timestamp
13:22:16,1,-1.0,791,1,1495128136.0
13:22:17,1,-1.0,791,1,1495128137.0
13:22:18,1,80.57,791,1,1495128138.0
13:22:19,1,-1.0,796,1,1495128139.0
13:22:20,1,-1.0,796,1,1495128140.0
13:22:21,1,-1.0,796,1,1495128141.0
13:22:22,1,-1.0,799,1,1495128142.0
13:22:23,1,85.72,799,1,1495128143.0
13:22:24,0,-1.0,799,1,1495128144.0
13:22:25,0,83.41,799,1,1495128145.0
13:22:26,0,89.16,803,1,1495128146.0
13:22:27,0,-1.0,803,1,1495128147.0
13:22:28,1,-1.0,803,1,1495128148.0
13:22:29,1,-1.0,803,1,1495128149.0
13:22:30,1,-1.0,805,1,1495128150.0
13:22:31,1,-1.0,805,1,1495128151.0
13:22:32,1,-1.0,805,1,1495128152.0
13:22:33,1,83.34,805,1,1495128153.0
13:22:34,1,-1.0,807,1,1495128154.0
13:22:35,1,81.31,807,1,1495128155.0
13:22:36,1,-1.0,807,1,1495128156.0
13:22:37,1,80.84,812,1,1495128157.0
13:22:38,1,-1.0,812,1,1495128158.0
13:22:39,1,-1.0,812,1,1495128159.0
13:22:40,1,-1.0,812,1,1495128160.0
13:22:41,1,-1.0,813,1,1495128161.0
13:22:42,0,-1.0,813,1,1495128162.0
13:22:43,0,35.31,813,1,1495128163.0
13:22:44,0,78.95,813,1,1495128164.0
13:22:45,0,-1.0,814,1,1495128165.0
13:22:46,0,-1.0,814,1,1495128166.0
13:22:47,1,-1.0,814,1,1495128167.0
13:22:48,1,-1.0,814,1,1495128168.0
13:22:49,1,-1.0,815,1,1495128169.0
13:22:50,1,-1.0,815,1,1495128170.0
13:22:51,1,-1.0,815,1,1495128171.0
13:22:52,1,-1.0,816,1,1495128172.0
13:22:53,1,-1.0,816,1,1495128173.0
13:22:54,1,-1.0,816,1,1495128174.0
13:22:55,1,80.5,816,1,1495128175.0
13:22:56,1,-1.0,815,1,1495128176.0
13:22:57,1,-1.0,815,1,1495128177.0
13:22:58,1,79.19,815,1,1495128178.0
13:22:59,1,-1.0,815,1,1495128179.0
13:23:00,1,83.71,815,1,1495128180.0
13:23:01,0,-1.0,815,1,1495128181.0
13:23:02,0,-1.0,815,1,1495128182.0
13:23:03,0,-1.0,815,1,1495128183.0
13:23:04,0,81.93,813,1,1495128184.0
13:23:05,0,-1.0,813,1,1495128185.0
13:23:06,0,-1.0,813,1,1495128186.0
13:23:07,0,-1.0,812,1,1495128187.0
13:23:08,0,86.43,812,1,1495128188.0
13:23:09,0,-1.0,812,1,1495128189.0
13:23:10,0,-1.0,812,1,1495128190.0
13:23:11,0,-1.0,811,1,1495128191.0
13:23:12,0,86.5,811,1,1495128192.0
13:23:13,0,-1.0,811,1,1495128193.0
13:23:14,1,90.98,811,1,1495128194.0
13:23:15,1,-1.0,809,1,1495128195.0
13:23:16,1,78.59,809,1,1495128196.0
13:23:17,1,-1.0,809,1,1495128197.0
13:23:18,1,-1.0,808,1,1495128198.0
13:23:19,1,81.1,808,1,1495128199.0
13:23:20,1,81.38,808,1,1495128200.0
13:23:21,1,-1.0,808,1,1495128201.0
13:23:22,1,68.97,807,1,1495128202.0
13:23:23,1,-1.0,807,1,1495128203.0
13:23:24,1,81.47,807,1,1495128204.0
13:23:25,1,-1.0,807,1,1495128205.0
13:23:26,1,80.16,806,1,1495128206.0
13:23:27,0,-1.0,806,1,1495128207.0
13:23:28,0,-1.0,806,1,1495128208.0
13:23:29,0,-1.0,806,1,1495128209.0
13:23:30,0,37.43,805,1,1495128210.0
13:23:31,0,-1.0,805,1,1495128211.0
13:23:32,0,79.36,805,1,1495128212.0
13:23:33,0,79.81,803,1,1495128213.0
13:23:34,0,82.81,803,1,1495128214.0
13:23:35,0,-1.0,803,1,1495128215.0
13:23:36,1,-1.0,803,1,1495128216.0
13:23:37,1,-1.0,804,1,1495128217.0
13:23:38,1,84.4,804,1,1495128218.0
13:23:39,1,-1.0,804,1,1495128219.0
13:23:40,1,-1.0,804,1,1495128220.0
13:23:41,1,-1.0,803,1,1495128221.0
13:23:42,1,35.31,803,1,1495128222.0
13:23:43,1,80.57,803,1,1495128223.0
13:23:44,1,-1.0,803,1,1495128224.0
13:23:45,1,36.12,803,1,1495128225.0
13:23:46,1,-1.0,803,1,1495128226.0
13:23:47,1,36.14,803,1,1495128227.0
13:23:48,1,79.98,801,1,1495128228.0
13:23:49,1,-1.0,801,1,1495128229.0
13:23:50,0,57.4,801,1,1495128230.0
13:23:51,0,80.57,801,1,1495128231.0
13:23:52,0,-1.0,801,1,1495128232.0
13:23:53,0,-1.0,801,1,1495128233.0
13:23:54,0,82.97,801,1,1495128234.0
13:23:55,0,-1.0,801,1,1495128235.0
13:23:56,0,82.12,801,1,1495128236.0
13:23:57,0,-1.0,801,1,1495128237.0
13:23:58,0,56.22,801,1,1495128238.0
13:23:59,0,-1.0,801,1,1495128239.0
13:24:00,0,79.02,801,1,1495128240.0
13:24:01,0,-1.0,801,1,1495128241.0
13:24:02,0,79.0,801,1,1495128242.0
13:24:03,0,-1.0,801,1,1495128243.0
13:24:04,0,-1.0,801,1,1495128244.0
13:24:05,0,22.22,801,1,1495128245.0
13:24:06,0,78.4,801,1,1495128246.0
13:24:07,1,-1.0,802,1,1495128247.0
13:24:08,1,75.66,802,1,1495128248.0
13:24:09,1,74.79,802,1,1495128249.0
13:24:10,1,78.66,802,1,1495128250.0
13:24:11,1,76.07,802,1,1495128251.0
13:24:12,1,78.14,802,1,1495128252.0
13:24:13,1,-1.0,802,1,1495128253.0
13:24:14,1,75.66,802,1,1495128254.0
13:24:15,1,-1.0,802,1,1495128255.0
13:24:16,1,68.14,802,1,1495128256.0
13:24:17,1,78.12,802,1,1495128257.0
13:24:18,1,79.83,801,1,1495128258.0
13:24:19,1,-1.0,801,1,1495128259.0
13:24:20,0,59.1,801,1,1495128260.0
13:24:21,0,-1.0,800,1,1495128261.0
13:24:22,0,82.4,800,1,1495128262.0
13:24:23,0,-1.0,800,1,1495128263.0
13:24:24,0,43.17,800,1,1495128264.0
13:24:25,0,-1.0,800,1,1495128265.0
13:24:26,0,42.72,800,1,1495128266.0
13:24:27,0,-1.0,800,1,1495128267.0
13:24:28,0,40.91,800,1,1495128268.0
13:24:29,0,-1.0,799,1,1495128269.0
13:24:30,0,61.64,799,1,1495128270.0
13:24:31,1,-1.0,799,1,1495128271.0
13:24:32,1,76.78,798,1,1495128272.0
13:24:33,1,78.95,798,1,1495128273.0
13:24:34,1,77.21,798,1,1495128274.0
13:24:35,1,77.24,798,1,1495128275.0
13:24:36,1,-1.0,797,1,1495128276.0
13:24:37,1,82.67,797,1,1495128277.0
13:24:38,1,-1.0,797,1,1495128278.0
13:24:39,1,-1.0,797,1,1495128279.0
13:24:40,1,-1.0,796,1,1495128280.0
13:24:41,1,87.31,796,1,1495128281.0
13:24:42,1,-1.0,796,1,1495128282.0
13:24:43,1,-1.0,796,1,1495128283.0
13:24:44,1,76.28,796,1,1495128284.0
13:24:45,0,77.6,796,1,1495128285.0
13:24:46,0,-1.0,796,1,1495128286.0
13:24:47,0,75.45,795,1,1495128287.0
13:24:48,0,78.33,795,1,1495128288.0
13:24:49,0,82.86,795,1,1495128289.0
13:24:50,0,-1.0,795,1,1495128290.0
13:24:51,0,79.57,795,1,1495128291.0
13:24:52,0,-1.0,795,1,1495128292.0
13:24:53,0,25.67,795,1,1495128293.0
13:24:54,0,-1.0,795,1,1495128294.0
13:24:55,0,77.09,794,1,1495128295.0
13:24:56,0,-1.0,794,1,1495128296.0
13:24:57,0,92.5,794,1,1495128297.0
13:24:58,0,76.64,791,1,1495128298.0
13:24:59,0,78.24,791,1,1495128299.0
13:25:00,0,-1.0,791,1,1495128300.0
13:25:01,1,82.33,791,1,1495128301.0
13:25:02,1,75.72,791,1,1495128302.0
13:25:03,1,-1.0,791,1,1495128303.0
13:25:04,1,-1.0,791,1,1495128304.0
13:25:05,1,-1.0,791,1,1495128305.0
13:25:06,1,65.97,789,1,1495128306.0
13:25:07,1,-1.0,789,1,1495128307.0
13:25:08,1,81.31,789,1,1495128308.0
13:25:09,1,-1.0,787,1,1495128309.0
13:25:10,1,67.81,787,1,1495128310.0
13:25:11,1,-1.0,787,1,1495128311.0
13:25:12,1,65.16,787,1,1495128312.0
13:25:13,1,76.9,785,1,1495128313.0
13:25:14,1,-1.0,785,1,1495128314.0
13:25:15,0,69.93,785,1,1495128315.0
13:25:16,0,74.29,785,1,1495128316.0
13:25:17,0,-1.0,785,1,1495128317.0
13:25:18,0,75.02,785,1,1495128318.0
13:25:19,1,-1.0,785,1,1495128319.0
13:25:20,1,64.28,785,1,1495128320.0
13:25:21,1,-1.0,785,1,1495128321.0
13:25:22,1,71.9,785,1,1495128322.0
13:25:23,1,85.48,785,1,1495128323.0
13:25:24,1,-1.0,786,1,1495128324.0
13:25:25,1,69.47,786,1,1495128325.0
13:25:26,1,89.34,786,1,1495128326.0
13:25:27,1,-1.0,786,1,1495128327.0
13:25:28,1,81.86,786,1,1495128328.0
13:25:29,1,-1.0,786,1,1495128329.0
13:25:30,1,83.38,786,1,1495128330.0
13:25:31,1,80.64,786,1,1495128331.0
13:25:32,1,-1.0,786,1,1495128332.0
13:25:33,0,79.74,786,1,1495128333.0
13:25:34,0,83.5,786,1,1495128334.0
13:25:35,0,-1.0,786,1,1495128335.0
13:25:36,0,70.34,786,1,1495128336.0
13:25:37,0,-1.0,786,1,1495128337.0
13:25:38,0,97.21,786,1,1495128338.0
13:25:39,0,-1.0,786,1,1495128339.0
13:25:40,0,70.53,786,1,1495128340.0
13:25:41,0,81.03,786,1,1495128341.0
13:25:42,0,-1.0,786,1,1495128342.0
13:25:43,0,80.52,787,1,1495128343.0
13:25:44,0,86.83,787,1,1495128344.0
13:25:45,0,-1.0,787,1,1495128345.0
13:25:46,0,83.83,788,1,1495128346.0
13:25:47,0,69.45,788,1,1495128347.0
13:25:48,0,70.28,788,1,1495128348.0
13:25:49,0,69.03,788,1,1495128349.0
13:25:50,0,68.93,789,1,1495128350.0
13:25:51,0,-1.0,789,1,1495128351.0
13:25:52,0,85.1,789,1,1495128352.0
13:25:53,0,86.64,789,1,1495128353.0
13:25:54,0,83.9,791,1,1495128354.0
13:25:55,1,87.16,791,1,1495128355.0
13:25:56,1,85.6,791,1,1495128356.0
13:25:57,1,-1.0,791,1,1495128357.0
13:25:58,1,-1.0,792,1,1495128358.0
13:25:59,1,-1.0,792,1,1495128359.0
13:26:00,1,-1.0,792,1,1495128360.0
13:26:01,1,68.52,793,1,1495128361.0
13:26:02,1,80.83,793,1,1495128362.0
13:26:03,1,79.26,793,1,1495128363.0
13:26:04,1,80.16,793,1,1495128364.0
13:26:05,1,68.64,795,1,1495128365.0
13:26:06,1,81.4,795,1,1495128366.0
13:26:07,1,82.26,795,1,1495128367.0
13:26:08,1,82.05,795,1,1495128368.0
13:26:09,1,83.97,798,1,1495128369.0
13:26:10,0,81.28,798,1,1495128370.0
13:26:11,0,81.33,798,1,1495128371.0
13:26:12,0,80.43,798,1,1495128372.0
13:26:13,0,-1.0,799,1,1495128373.0
13:26:14,0,67.21,799,1,1495128374.0
13:26:15,0,67.67,799,1,1495128375.0
13:26:16,0,-1.0,801,1,1495128376.0
13:26:17,0,-1.0,801,1,1495128377.0
13:26:18,0,76.78,801,1,1495128378.0
13:26:19,0,68.14,801,1,1495128379.0
13:26:20,0,-1.0,803,1,1495128380.0
13:26:21,0,-1.0,803,1,1495128381.0
13:26:22,0,91.33,803,1,1495128382.0
13:26:23,0,69.19,803,1,1495128383.0
13:26:24,0,68.09,803,1,1495128384.0
13:26:25,0,67.83,803,1,1495128385.0
13:26:26,0,76.81,803,1,1495128386.0
13:26:27,0,76.55,803,1,1495128387.0
13:26:28,0,66.93,804,1,1495128388.0
13:26:29,0,65.66,804,1,1495128389.0
13:26:30,0,67.0,804,1,1495128390.0
13:26:31,0,66.59,804,1,1495128391.0
13:26:32,0,-1.0,805,1,1495128392.0
13:26:33,1,71.91,805,1,1495128393.0
13:26:34,1,83.9,805,1,1495128394.0
13:26:35,1,66.86,805,1,1495128395.0
13:26:36,1,81.72,805,1,1495128396.0
13:26:37,1,69.45,805,1,1495128397.0
13:26:38,1,81.4,805,1,1495128398.0
13:26:39,1,-1.0,805,1,1495128399.0
13:26:40,1,84.24,805,1,1495128400.0
13:26:41,1,-1.0,805,1,1495128401.0
13:26:42,1,67.74,805,1,1495128402.0
13:26:43,1,81.05,804,1,1495128403.0
13:26:44,1,82.88,804,1,1495128404.0
13:26:45,1,82.47,804,1,1495128405.0
13:26:46,1,81.17,804,1,1495128406.0
13:26:47,1,80.72,804,1,1495128407.0
13:26:48,0,67.12,804,1,1495128408.0
13:26:49,0,71.62,804,1,1495128409.0
13:26:50,0,86.48,804,1,1495128410.0
13:26:51,0,68.83,804,1,1495128411.0
13:26:52,0,68.1,804,1,1495128412.0
13:26:53,0,66.38,804,1,1495128413.0
13:26:54,0,65.97,803,1,1495128414.0
13:26:55,0,66.38,803,1,1495128415.0
13:26:56,0,65.36,803,1,1495128416.0
13:26:57,0,65.93,803,1,1495128417.0
13:26:58,0,64.88,803,1,1495128418.0
13:26:59,0,66.45,803,1,1495128419.0
13:27:00,0,-1.0,803,1,1495128420.0
13:27:01,0,83.5,803,1,1495128421.0
13:27:02,0,81.26,803,1,1495128422.0
13:27:03,0,81.07,803,1,1495128423.0
13:27:04,0,83.22,803,1,1495128424.0
13:27:05,0,80.69,803,1,1495128425.0
13:27:06,0,83.14,802,1,1495128426.0
13:27:07,0,-1.0,802,1,1495128427.0
13:27:08,0,82.4,802,1,1495128428.0
13:27:09,0,-1.0,802,1,1495128429.0
13:27:10,1,84.36,802,1,1495128430.0
13:27:11,1,83.33,802,1,1495128431.0
13:27:12,1,83.21,802,1,1495128432.0
13:27:13,1,83.21,802,1,1495128433.0
13:27:14,1,-1.0,802,1,1495128434.0
13:27:15,1,83.36,802,1,1495128435.0
13:27:16,1,82.88,802,1,1495128436.0
13:27:17,1,87.17,803,1,1495128437.0
13:27:18,1,-1.0,803,1,1495128438.0
13:27:19,1,-1.0,803,1,1495128439.0
13:27:20,1,81.17,803,1,1495128440.0
13:27:21,1,-1.0,803,1,1495128441.0
13:27:22,1,84.03,803,1,1495128442.0
13:27:23,1,-1.0,803,1,1495128443.0
13:27:24,0,82.33,803,1,1495128444.0
13:27:25,0,-1.0,804,1,1495128445.0
13:27:26,0,85.22,804,1,1495128446.0
13:27:27,0,-1.0,804,1,1495128447.0
13:27:28,0,85.05,805,1,1495128448.0
13:27:29,0,-1.0,805,1,1495128449.0
13:27:30,0,83.41,805,1,1495128450.0
13:27:31,0,-1.0,805,1,1495128451.0
13:27:32,0,94.41,807,1,1495128452.0
13:27:33,0,-1.0,807,1,1495128453.0
13:27:34,0,-1.0,807,1,1495128454.0
13:27:35,0,83.55,807,1,1495128455.0
13:27:36,0,-1.0,807,1,1495128456.0
13:27:37,0,82.26,807,1,1495128457.0
13:27:38,0,82.69,807,1,1495128458.0
13:27:39,0,81.72,808,1,1495128459.0
13:27:40,0,83.74,808,1,1495128460.0
13:27:41,0,81.86,808,1,1495128461.0
13:27:42,0,81.95,808,1,1495128462.0
13:27:43,0,83.29,808,1,1495128463.0
13:27:44,0,82.88,808,1,1495128464.0
13:27:45,0,81.93,808,1,1495128465.0
13:27:46,0,-1.0,808,1,1495128466.0
13:27:47,0,83.62,807,1,1495128467.0
13:27:48,0,-1.0,807,1,1495128468.0
13:27:49,0,79.09,807,1,1495128469.0
13:27:50,0,64.67,807,1,1495128470.0
13:27:51,0,78.52,806,1,1495128471.0
13:27:52,1,-1.0,806,1,1495128472.0
13:27:53,1,78.72,806,1,1495128473.0
13:27:54,1,77.91,805,1,1495128474.0
13:27:55,1,78.55,805,1,1495128475.0
13:27:56,1,77.78,805,1,1495128476.0
13:27:57,1,68.21,805,1,1495128477.0
13:27:58,1,66.38,806,1,1495128478.0
13:27:59,1,-1.0,806,1,1495128479.0
13:28:00,1,89.48,806,1,1495128480.0
13:28:01,1,88.05,806,1,1495128481.0
13:28:02,1,84.9,806,1,1495128482.0
13:28:03,1,85.26,806,1,1495128483.0
13:28:04,1,84.29,806,1,1495128484.0
13:28:05,1,-1.0,806,1,1495128485.0
13:28:06,0,-1.0,806,1,1495128486.0
13:28:07,0,83.16,806,1,1495128487.0
13:28:08,0,-1.0,806,1,1495128488.0
13:28:09,0,-1.0,806,1,1495128489.0
13:28:10,0,-1.0,806,1,1495128490.0
13:28:11,0,85.59,806,1,1495128491.0
13:28:12,0,81.38,806,1,1495128492.0
13:28:13,0,81.4,806,1,1495128493.0
13:28:14,0,-1.0,806,1,1495128494.0
13:28:15,1,84.26,806,1,1495128495.0
13:28:16,1,85.6,806,1,1495128496.0
13:28:17,1,82.14,806,1,1495128497.0
13:28:18,1,84.59,806,1,1495128498.0
13:28:19,1,66.53,806,1,1495128499.0
13:28:20,1,-1.0,806,1,1495128500.0
13:28:21,1,-1.0,808,1,1495128501.0
13:28:22,1,80.43,808,1,1495128502.0
13:28:23,1,-1.0,808,1,1495128503.0
13:28:24,1,73.74,808,1,1495128504.0
13:28:25,1,70.14,810,1,1495128505.0
13:28:26,1,-1.0,810,1,1495128506.0
13:28:27,1,78.05,810,1,1495128507.0
13:28:28,1,-1.0,813,1,1495128508.0
13:28:29,0,38.33,813,1,1495128509.0
13:28:30,0,70.81,813,1,1495128510.0
13:28:31,0,-1.0,813,1,1495128511.0
13:28:32,0,75.31,819,1,1495128512.0
13:28:33,0,-1.0,819,1,1495128513.0
13:28:34,0,40.86,819,1,1495128514.0
13:28:35,0,-1.0,819,1,1495128515.0
13:28:36,0,-1.0,825,1,1495128516.0
13:28:37,1,-1.0,825,1,1495128517.0
13:28:38,1,59.31,825,1,1495128518.0
13:28:39,1,-1.0,825,1,1495128519.0
13:28:40,1,-1.0,831,1,1495128520.0
13:28:41,1,-1.0,831,1,1495128521.0
13:28:42,1,-1.0,831,1,1495128522.0
13:28:43,1,-1.0,835,1,1495128523.0
13:28:44,1,-1.0,835,1,1495128524.0
13:28:45,1,-1.0,835,1,1495128525.0
13:28:46,1,-1.0,835,1,1495128526.0
13:28:47,1,-1.0,838,1,1495128527.0
13:28:48,1,77.02,838,1,1495128528.0
13:28:49,1,-1.0,838,1,1495128529.0
13:28:50,1,-1.0,838,1,1495128530.0
13:28:51,0,74.64,839,1,1495128531.0
13:28:52,0,77.93,839,1,1495128532.0
13:28:53,0,39.21,839,1,1495128533.0
13:28:54,0,-1.0,839,1,1495128534.0
13:28:55,0,39.19,841,1,1495128535.0
13:28:56,1,-1.0,841,1,1495128536.0
13:28:57,1,39.21,841,1,1495128537.0
13:28:58,1,-1.0,840,1,1495128538.0
13:28:59,1,56.02,840,1,1495128539.0
13:29:00,1,-1.0,840,1,1495128540.0
13:29:01,1,40.02,840,1,1495128541.0
13:29:02,1,-1.0,837,1,1495128542.0
13:29:03,1,73.09,837,1,1495128543.0
13:29:04,1,50.45,837,1,1495128544.0
13:29:05,1,-1.0,837,1,1495128545.0
13:29:06,1,71.5,837,1,1495128546.0
13:29:07,1,-1.0,837,1,1495128547.0
13:29:08,1,71.48,837,1,1495128548.0
13:29:09,0,-1.0,834,1,1495128549.0
13:29:10,0,80.1,834,1,1495128550.0
13:29:11,0,-1.0,834,1,1495128551.0
13:29:12,0,37.43,834,1,1495128552.0
13:29:13,0,-1.0,832,1,1495128553.0
13:29:14,0,-1.0,832,1,1495128554.0
13:29:15,1,87.84,832,1,1495128555.0
13:29:16,1,-1.0,829,1,1495128556.0
13:29:17,1,72.86,829,1,1495128557.0
13:29:18,1,-1.0,829,1,1495128558.0
13:29:19,1,-1.0,829,1,1495128559.0
13:29:20,1,-1.0,827,1,1495128560.0
13:29:21,1,39.19,827,1,1495128561.0
13:29:22,1,-1.0,827,1,1495128562.0
13:29:23,1,35.79,827,1,1495128563.0
13:29:24,1,-1.0,827,1,1495128564.0
13:29:25,1,72.72,827,1,1495128565.0
13:29:26,1,-1.0,827,1,1495128566.0
13:29:27,1,-1.0,832,1,1495128567.0
13:29:28,0,73.29,832,1,1495128568.0
13:29:29,0,74.02,832,1,1495128569.0
13:29:30,0,72.72,832,1,1495128570.0
13:29:31,0,72.78,838,1,1495128571.0
13:29:32,0,75.66,838,1,1495128572.0
13:29:33,1,75.28,838,1,1495128573.0
13:29:34,1,74.22,838,1,1495128574.0
13:29:35,1,76.97,841,1,1495128575.0
13:29:36,1,75.79,841,1,1495128576.0
13:29:37,1,-1.0,841,1,1495128577.0
13:29:38,1,72.0,841,1,1495128578.0
13:29:39,1,-1.0,845,1,1495128579.0
13:29:40,1,37.88,845,1,1495128580.0
13:29:41,1,-1.0,845,1,1495128581.0
13:29:42,1,37.5,848,1,1495128582.0
13:29:43,1,-1.0,848,1,1495128583.0
13:29:44,1,73.81,848,1,1495128584.0
13:29:45,1,-1.0,848,1,1495128585.0
13:29:46,0,61.57,849,1,1495128586.0
13:29:47,0,74.79,849,1,1495128587.0
13:29:48,0,-1.0,849,1,1495128588.0
13:29:49,0,-1.0,849,1,1495128589.0
13:29:50,0,39.6,850,1,1495128590.0
13:29:51,0,75.4,850,1,1495128591.0
13:29:52,0,75.0,850,1,1495128592.0
13:29:53,0,-1.0,850,1,1495128593.0
13:29:54,0,73.69,850,1,1495128594.0
13:29:55,0,-1.0,850,1,1495128595.0
13:29:56,0,57.33,850,1,1495128596.0
13:29:57,0,58.48,848,1,1495128597.0
13:29:58,1,-1.0,848,1,1495128598.0
13:29:59,1,60.14,848,1,1495128599.0
13:30:00,1,-1.0,848,1,1495128600.0
13:30:01,1,88.33,847,1,1495128601.0
13:30:02,1,-1.0,847,1,1495128602.0
13:30:03,1,-1.0,847,1,1495128603.0
13:30:04,1,75.79,845,1,1495128604.0
13:30:05,1,-1.0,845,1,1495128605.0
13:30:06,1,82.41,845,1,1495128606.0
13:30:07,1,-1.0,845,1,1495128607.0
13:30:08,1,59.03,843,1,1495128608.0
13:30:09,1,-1.0,843,1,1495128609.0
13:30:10,1,99.22,843,1,1495128610.0
13:30:11,1,-1.0,843,1,1495128611.0
13:30:12,0,-1.0,839,1,1495128612.0
13:30:13,0,71.22,839,1,1495128613.0
13:30:14,0,-1.0,839,1,1495128614.0
13:30:15,0,72.59,837,1,1495128615.0
13:30:16,0,-1.0,837,1,1495128616.0
13:30:17,0,80.1,837,1,1495128617.0
13:30:18,0,-1.0,837,1,1495128618.0
13:30:19,0,71.5,835,1,1495128619.0
13:30:20,0,-1.0,835,1,1495128620.0
13:30:21,0,-1.0,835,1,1495128621.0
13:30:22,0,73.55,835,1,1495128622.0
13:30:23,1,-1.0,833,1,1495128623.0
13:30:24,1,-1.0,833,1,1495128624.0
13:30:25,1,38.72,833,1,1495128625.0
13:30:26,1,-1.0,831,1,1495128626.0
13:30:27,1,-1.0,831,1,1495128627.0
13:30:28,1,-1.0,831,1,1495128628.0
13:30:29,1,38.72,831,1,1495128629.0
13:30:30,1,-1.0,828,1,1495128630.0
13:30:31,1,73.14,828,1,1495128631.0
13:30:32,1,67.74,828,1,1495128632.0
13:30:33,1,-1.0,828,1,1495128633.0
13:30:34,1,67.05,827,1,1495128634.0
13:30:35,1,70.88,827,1,1495128635.0
13:30:36,1,69.31,827,1,1495128636.0
13:30:37,0,69.47,827,1,1495128637.0
13:30:38,0,-1.0,828,1,1495128638.0
13:30:39,0,45.0,828,1,1495128639.0
13:30:40,0,43.71,828,1,1495128640.0
13:30:41,0,45.81,828,1,1495128641.0
13:30:42,0,69.05,828,1,1495128642.0
13:30:43,0,70.47,828,1,1495128643.0
13:30:44,0,-1.0,828,1,1495128644.0
13:30:45,0,72.1,829,1,1495128645.0
13:30:46,0,43.66,829,1,1495128646.0
13:30:47,0,43.03,829,1,1495128647.0
13:30:48,0,69.28,829,1,1495128648.0
13:30:49,0,43.71,830,1,1495128649.0
13:30:50,0,43.66,830,1,1495128650.0
13:30:51,0,70.53,830,1,1495128651.0
13:30:52,1,43.03,830,1,1495128652.0
13:30:53,1,43.59,829,1,1495128653.0
13:30:54,1,44.14,829,1,1495128654.0
13:30:55,1,-1.0,829,1,1495128655.0
13:30:56,1,69.17,829,1,1495128656.0
13:30:57,1,67.62,828,1,1495128657.0
13:30:58,1,43.72,828,1,1495128658.0
13:30:59,1,44.52,828,1,1495128659.0
13:31:00,1,42.9,828,1,1495128660.0
13:31:01,1,45.0,828,1,1495128661.0
13:31:02,1,44.59,828,1,1495128662.0
13:31:03,1,43.74,828,1,1495128663.0
13:31:04,1,43.33,827,1,1495128664.0
13:31:05,1,45.41,827,1,1495128665.0
13:31:06,0,45.4,827,1,1495128666.0
13:31:07,0,44.6,827,1,1495128667.0
13:31:08,0,43.36,825,1,1495128668.0
13:31:09,0,71.98,825,1,1495128669.0
13:31:10,0,-1.0,825,1,1495128670.0
13:31:11,0,70.29,825,1,1495128671.0
13:31:12,0,69.41,822,1,1495128672.0
13:31:13,0,43.84,822,1,1495128673.0
13:31:14,0,74.71,822,1,1495128674.0
13:31:15,0,-1.0,822,1,1495128675.0
13:31:16,0,68.83,820,1,1495128676.0
13:31:17,0,73.67,820,1,1495128677.0
13:31:18,0,73.84,820,1,1495128678.0
13:31:19,0,-1.0,820,1,1495128679.0
13:31:20,0,-1.0,820,1,1495128680.0
13:31:21,0,61.84,820,1,1495128681.0
13:31:22,0,71.29,820,1,1495128682.0
13:31:23,0,-1.0,821,1,1495128683.0
13:31:24,0,60.55,821,1,1495128684.0
13:31:25,0,-1.0,821,1,1495128685.0
13:31:26,0,-1.0,821,1,1495128686.0
13:31:27,0,43.91,824,1,1495128687.0
13:31:28,1,70.6,824,1,1495128688.0
13:31:29,1,44.52,824,1,1495128689.0
13:31:30,1,63.6,824,1,1495128690.0
13:31:31,1,67.26,826,1,1495128691.0
13:31:32,1,44.59,826,1,1495128692.0
13:31:33,1,62.24,826,1,1495128693.0
13:31:34,1,-1.0,826,1,1495128694.0
13:31:35,1,-1.0,829,1,1495128695.0
13:31:36,1,-1.0,829,1,1495128696.0
13:31:37,1,-1.0,829,1,1495128697.0
13:31:38,1,71.09,829,1,1495128698.0
13:31:39,1,-1.0,831,1,1495128699.0
13:31:40,1,-1.0,831,1,1495128700.0
13:31:41,1,-1.0,831,1,1495128701.0
13:31:42,0,-1.0,832,1,1495128702.0
13:31:43,0,68.57,832,1,1495128703.0
13:31:44,0,-1.0,832,1,1495128704.0
13:31:45,0,73.88,832,1,1495128705.0
13:31:46,0,-1.0,832,1,1495128706.0
13:31:47,1,-1.0,832,1,1495128707.0
13:31:48,1,72.03,832,1,1495128708.0
13:31:49,1,-1.0,832,1,1495128709.0
13:31:50,1,-1.0,833,1,1495128710.0
13:31:51,1,-1.0,833,1,1495128711.0
13:31:52,1,62.78,833,1,1495128712.0
13:31:53,1,-1.0,833,1,1495128713.0
13:31:54,1,81.91,834,1,1495128714.0
13:31:55,1,-1.0,834,1,1495128715.0
13:31:56,1,-1.0,834,1,1495128716.0
13:31:57,1,77.31,834,1,1495128717.0
13:31:58,1,-1.0,834,1,1495128718.0
13:31:59,1,-1.0,834,1,1495128719.0
13:32:00,0,-1.0,834,1,1495128720.0
13:32:01,0,75.03,835,1,1495128721.0
13:32:02,0,-1.0,835,1,1495128722.0
13:32:03,0,70.53,835,1,1495128723.0
13:32:04,1,-1.0,835,1,1495128724.0
13:32:05,1,64.14,836,1,1495128725.0
13:32:06,1,67.26,836,1,1495128726.0
13:32:07,1,55.81,836,1,1495128727.0
13:32:08,1,58.07,836,1,1495128728.0
13:32:09,1,70.57,838,1,1495128729.0
13:32:10,1,64.62,838,1,1495128730.0
13:32:11,1,65.16,838,1,1495128731.0
